"R","n","omega","onTop","density"
3.3499999999999996,4,0.03653726559926414,3.669545043080094e-8,0.0007493096551193339
3.3499999999999996,5,0.017346203222173808,6.814726027745261e-10,0.0001758019139980147
3.3499999999999996,6,0.009578428015559567,1.4183232761132654e-11,0.000047543493123651385
3.3499999999999996,7,0.005841703755277117,3.430134981865089e-13,0.000014613694186518826
3.3499999999999996,8,0.0038233443006634154,9.458535992425048e-15,4.967956668747371e-6
3.3499999999999996,9,0.002638092180116395,2.9049124025191123e-16,1.826924553646333e-6
3.3499999999999996,10,0.0018965588221806899,9.742106486330274e-18,7.14946372039391e-7
3.36,2,0.5,1.3315215151022646e-7,0.0007768602325068645
3.36,3,0.1,1.3945836460529676e-6,0.0031035414678899113
3.36,4,0.03653726559926414,3.651596199294743e-8,0.0007489622121092971
3.36,5,0.017346203222173808,6.798880746352423e-10,0.00017584785633834393
3.36,6,0.009578428015559567,1.4165012991180763e-11,0.00004756303475801334
3.36,7,0.005841703755277117,3.4274469585409236e-13,0.00001461972161995619
3.36,8,0.0038233443006634154,9.453684130494259e-15,4.969820256773542e-6
3.36,9,0.002638092180116395,2.903884152684308e-16,1.8275292160563442e-6
3.36,10,0.0018965588221806899,9.739627258499914e-18,7.151533838514478e-7
3.3699999999999997,2,0.5,1.2448590176707535e-7,0.0007535216590008166
3.3699999999999997,3,0.1,1.3759383147562472e-6,0.003091295667651872
3.3699999999999997,4,0.03653726559926414,3.6336820423693595e-8,0.0007486119936570862
3.3699999999999997,5,0.017346203222173808,6.783025243607826e-10,0.00017589373991484355
3.3699999999999997,6,0.009578428015559567,1.4146762424729362e-11,0.00004758261383333603
3.3699999999999997,7,0.005841703755277117,3.4247530391182793e-13,0.000014625764560620377
3.3699999999999997,8,0.0038233443006634154,9.44882030693201e-15,4.971689095406942e-6
3.3699999999999997,9,0.002638092180116395,2.902853203619036e-16,1.8281356482714745e-6
3.3699999999999997,10,0.0018965588221806899,9.73714127477057e-18,7.153610125864123e-7
3.38,2,0.5,1.1636042320756897e-7,0.0007308087945664752
3.38,3,0.1,1.3574879675643797e-6,0.0030790434712131033
3.38,4,0.03653726559926414,3.615802924474875e-8,0.0007482589924524411
3.38,5,0.017346203222173808,6.767159763117332e-10,0.00017593956323360874
3.38,6,0.009578428015559567,1.412848124121648e-11,0.000047602230172402076
3.38,7,0.005841703755277117,3.422053240816097e-13,0.000014631822986678422
3.38,8,0.0038233443006634154,9.443944542765456e-15,4.9735631818813076e-6
3.38,9,0.002638092180116395,2.9018195584569923e-16,1.8287438499870836e-6
3.38,10,0.0018965588221806899,9.73464854063802e-18,7.155692582400001e-7
3.3899999999999997,2,0.5,1.0874356226725771e-7,0.0007087073921872736
3.3899999999999997,3,0.1,1.3392314559824056e-6,0.0030667852619291128
3.3899999999999997,4,0.03653726559926414,3.5979591945194855e-8,0.0007479032012612296
3.3899999999999997,5,0.017346203222173808,6.751284548125297e-10,0.0001759853247998639
3.3899999999999997,6,0.009578428015559567,1.4110169620200301e-11,0.000047621883597595655
3.3899999999999997,7,0.005841703755277117,3.4193475808809605e-13,0.00001463789687623457
3.3899999999999997,8,0.0038233443006634154,9.439056859065689e-15,4.975442513421428e-6
3.3899999999999997,9,0.002638092180116395,2.900783220339291e-16,1.82935382089741e-6
3.3899999999999997,10,0.0018965588221806899,9.732149061611987e-18,7.157781208078641e-7
3.4,2,0.5,1.0160497197147045e-7,0.0006872034490645986
3.4,3,0.1,1.3211676238351655e-6,0.0030545214233004335
3.4,4,0.03653726559926414,3.5801511981443555e-8,0.0007475446129258719
3.4,5,0.017346203222173808,6.73539984150868e-10,0.00017603102311799043
3.4,6,0.009578428015559567,1.4091827741356253e-11,0.00004764157393090374
3.4,7,0.005841703755277117,3.41663607658691e-13,0.000014643986207330332
3.4,8,0.0038233443006634154,9.434157276947583e-15,4.977327087243144e-6
3.4,9,0.002638092180116395,2.8997441924144516e-16,1.829965560695571e-6
3.4,10,0.0018965588221806899,9.729642843216142e-18,7.159876002855949e-7
3.4099999999999997,2,0.5,9.49160171555541e-8,0.0006662832048855577
3.4099999999999997,3,0.1,1.3032953075543247e-6,0.0030422523389376068
3.4099999999999997,4,0.03653726559926414,3.5623792777195916e-8,0.0007471832203657569
3.4099999999999997,5,0.017346203222173808,6.719505885771176e-10,0.0001760766566915546
3.4099999999999997,6,0.009578428015559567,1.407345578447411e-11,0.00004766130099391723
3.4099999999999997,7,0.005841703755277117,3.4139187452352614e-13,0.000014650090957944471
3.4099999999999997,8,0.0038233443006634154,9.429245817569645e-15,4.979216900553338e-6
3.4099999999999997,9,0.002638092180116395,2.8987024778383794e-16,1.830579069073559e-6
3.4099999999999997,10,0.0018965588221806899,9.72712989098806e-18,7.161976966687191e-7
3.42,2,0.5,8.864968424290321e-8,0.0006459331400222429
3.42,3,0.1,1.285613336462998e-6,0.00302997839252619
3.42,4,0.03653726559926414,3.54464377234046e-8,0.0007468190165776573
3.42,5,0.017346203222173808,6.703602923037354e-10,0.00017612222402333498
3.42,6,0.009578428015559567,1.4055053929455083e-11,0.000047681064607832125
3.42,7,0.005841703755277117,3.4111956041544227e-13,0.000014656211105993053
3.42,8,0.0038233443006634154,9.424322502133863e-15,4.981111950549937e-6
3.42,9,0.002638092180116395,2.8976580797743517e-16,1.831194345722241e-6
3.42,10,0.0018965588221806899,9.724610210479223e-18,7.164084099527005e-7
3.4299999999999997,2,0.5,8.278049538626546e-8,0.0006261399736655904
3.4299999999999997,3,0.1,1.2681205330579468e-6,0.0030176999677918185
3.4299999999999997,4,0.03653726559926414,3.5269450178238715e-8,0.000746451994636141
3.4299999999999997,5,0.017346203222173808,6.68769119504686e-10,0.00017616772361535055
3.4299999999999997,6,0.009578428015559567,1.4036622356308932e-11,0.00004770086459345069
3.4299999999999997,7,0.005841703755277117,3.4084666706997093e-13,0.00001466234662932948
3.4299999999999997,8,0.0038233443006634154,9.419387351885549e-15,4.9830122344218915e-6
3.4299999999999997,9,0.002638092180116395,2.896611001393002e-16,1.8318113903313574e-6
3.4299999999999997,10,0.0018965588221806899,9.722083807254977e-18,7.166197401329381e-7
3.44,2,0.5,7.728442678467589e-8,0.0006068906618968379
3.44,3,0.1,1.2508157132893004e-6,0.0030054174484652964
3.44,4,0.03653726559926414,3.509283346705121e-8,0.0007460821476939748
3.44,5,0.017346203222173808,6.671770943148613e-10,0.0001762131539688881
3.44,6,0.009578428015559567,1.4018161245151048e-11,0.00004772070077118263
3.44,7,0.005841703755277117,3.4057319622531623e-13,0.000014668497505744486
3.44,8,0.0038233443006634154,9.414440388113193e-15,4.9849177493491845e-6
3.44,9,0.002638092180116395,2.895561245872303e-16,1.8324302025895177e-6
3.44,10,0.0018965588221806899,9.71955068689453e-18,7.168316872047663e-7
3.4499999999999997,2,0.5,7.213883099510585e-8,0.0005881723956995937
3.4499999999999997,3,0.1,1.233697686837789e-6,0.0029931312182477523
3.4499999999999997,4,0.03653726559926414,3.4916590882348844e-8,0.0007457094689825295
3.4499999999999997,5,0.017346203222173808,6.655842408295054e-10,0.00017625851358453028
3.4499999999999997,6,0.009578428015559567,1.3999670776199573e-11,0.00004774057296104631
3.4499999999999997,7,0.005841703755277117,3.402991496223362e-13,0.000014674663712966203
3.4499999999999997,8,0.0038233443006634154,9.409481632148305e-15,4.986828492502821e-6
3.4499999999999997,9,0.002638092180116395,2.8945088163975496e-16,1.8330507821842007e-6
3.4499999999999997,10,0.0018965588221806899,9.71701085499092e-18,7.170442511634547e-7
3.46,2,0.5,6.732236306445499e-8,0.0005699725989154272
3.46,3,0.1,1.216765257389432e-6,0.0029808416607758335
3.46,4,0.03653726559926414,3.474072568376458e-8,0.0007453339518121761
3.46,5,0.017346203222173808,6.639905831036392e-10,0.00017630380096218324
3.46,6,0.009578428015559567,1.3981151129772499e-11,0.0000477604809826699
3.46,7,0.005841703755277117,3.400245290045247e-13,0.000014680845228660156
3.46,8,0.0038233443006634154,9.404511105365266e-15,4.988744461044818e-6
3.46,9,0.002638092180116395,2.8934537161613466e-16,1.833673128801754e-6
3.46,10,0.0018965588221806899,9.714464317150998e-18,7.172574320042077e-7
3.4699999999999998,2,0.5,6.281491031391942e-8,0.0005522789261459
3.4699999999999998,3,0.1,1.2000172229076754e-6,0.0029685491595869765
3.4699999999999998,4,0.03653726559926414,3.456524109803274e-8,0.0007449555895726806
3.4699999999999998,5,0.017346203222173808,6.623961451514922e-10,0.00017634901460110474
3.4699999999999998,6,0.009578428015559567,1.3962602486284774e-11,0.00004778042465529258
3.4699999999999998,7,0.005841703755277117,3.3974933611799295e-13,0.000014687042030429322
3.4699999999999998,8,0.0038233443006634154,9.399528829181171e-15,4.990665652128205e-6
3.4699999999999998,9,0.002638092180116395,2.892395948363588e-16,1.8342972421273877e-6
3.4699999999999998,10,0.0018965588221806899,9.71191107899541e-18,7.17471229722163e-7
3.48,2,0.5,5.859752561398171e-8,0.000535079260603862
3.48,3,0.1,1.1834523759029233e-6,0.002956254098084729
3.48,4,0.03653726559926414,3.439014031896642e-8,0.0007445743757335935
3.48,5,0.017346203222173808,6.608009509459318e-10,0.00017639415299993156
3.48,6,0.009578428015559567,1.394402502624541e-11,0.0000478004037977657
3.48,7,0.005841703755277117,3.394735727114508e-13,0.000014693254095814113
3.48,8,0.0038233443006634154,9.394534825055678e-15,4.992592062897017e-6
3.48,9,0.002638092180116395,2.891335516211444e-16,1.8349231218451766e-6
3.48,10,0.0018965588221806899,9.70935114615857e-18,7.176856443123928e-7
3.4899999999999998,2,0.5,5.465236399434503e-8,0.0005183617119168281
3.4899999999999998,3,0.1,1.1670695036994614e-6,0.0029439568595041564
3.4899999999999998,4,0.03653726559926414,3.4215426507437655e-8,0.0007441903038446366
3.4899999999999998,5,0.017346203222173808,6.592050244179002e-10,0.00017643921465670785
3.4899999999999998,6,0.009578428015559567,1.3925418930254587e-11,0.00004782041822855402
3.4899999999999998,7,0.005841703755277117,3.3919724053618863e-13,0.000014699481402292457
3.4899999999999998,8,0.0038233443006634154,9.389529114490855e-15,4.994523690486284e-6
3.4899999999999998,9,0.002638092180116395,2.8902724229193423e-16,1.8355507676380564e-6
3.4899999999999998,10,0.0018965588221806899,9.706784524288649e-18,7.179006757699019e-7
3.5,2,0.5,5.0962622439016836e-8,0.0005021146138851615
3.5,3,0.1,1.1508673886997173e-6,0.002931657826877312
3.5,4,0.03653726559926414,3.404110279135987e-8,0.0007438033675360829
3.5,5,0.017346203222173808,6.576083894558504e-10,0.00017648419806891254
3.5,6,0.009578428015559567,1.3906784379000786e-11,0.00004784046776573686
3.5,7,0.005841703755277117,3.389203413460589e-13,0.000014705723927279781
3.5,8,0.0038233443006634154,9.384511719031022e-15,4.9964605320220355e-6
3.5,9,0.002638092180116395,2.889206671708955e-16,1.8361801791878229e-6
3.5,10,0.0018965588221806899,9.704211219047542e-18,7.18116324089628e-7
3.51,2,0.5,4.7512482722497e-8,0.0004863265221977898
3.51,3,0.1,1.134844808645861e-6,0.0029193573829987985
3.51,4,0.03653726559926414,3.386717226567306e-8,0.0007434135605191357
3.51,5,0.017346203222173808,6.56011069905188e-10,0.0001765291017334877
3.51,6,0.009578428015559567,1.3888121553257886e-11,0.000047860552227009386
3.51,7,0.005841703755277117,3.386428768974573e-13,0.00001471198164812907
3.51,8,0.0038233443006634154,9.3794826602626e-15,4.9984025846212795e-6
3.51,9,0.002638092180116395,2.8881382658091793e-16,1.8368113561751288e-6
3.51,10,0.0018965588221806899,9.70163123611086e-18,7.183325892664415e-7
3.52,2,0.5,4.428705714858283e-8,0.0004709862121080634
3.52,3,0.1,1.1190005368786864e-6,0.002907055910391406
3.52,4,0.03653726559926414,3.369363799233118e-8,0.0007430208765863012
3.52,5,0.017346203222173808,6.544130895677135e-10,0.00017657392414686604
3.52,6,0.009578428015559567,1.3869430633882281e-11,0.00004788067142968369
3.52,7,0.005841703755277117,3.3836484894930473e-13,0.000014718254542130887
3.52,8,0.0038233443006634154,9.374441959813954e-15,5.000349845392017e-6
3.52,9,0.002638092180116395,2.887067208456123e-16,1.8374442982794827e-6
3.52,10,0.0018965588221806899,9.699044581167897e-18,7.185494712951444e-7
3.53,2,0.5,4.1272337058728764e-8,0.0004560826760723884
3.53,3,0.1,1.1033333425937872e-6,0.0028947537912718535
3.53,4,0.03653726559926414,3.3520503000292276e-8,0.0007426253096117573
3.53,5,0.017346203222173808,6.528144722010686e-10,0.0001766186638049991
3.53,6,0.009578428015559567,1.3850711801810012e-11,0.00004790082519069014
3.53,7,0.005841703755277117,3.3808625926302854e-13,0.000014724542586513383
3.53,8,0.0038233443006634154,9.369389639355245e-15,5.002302311433214e-6
3.53,9,0.002638092180116395,2.8859935028930874e-16,1.8380790051792478e-6
3.53,10,0.0018965588221806899,9.696451259921618e-18,7.187669701704699e-7
3.54,2,0.5,3.845514398213735e-8,0.00044160512135414746
3.54,3,0.1,1.0878419910949653e-6,0.002882451407516618
3.54,4,0.03653726559926414,3.3347770285510826e-8,0.0007422268535517188
3.54,5,0.017346203222173808,6.512152415181855e-10,0.0001766633192033852
3.54,6,0.009578428015559567,1.3831965238053875e-11,0.000047921013326578445
3.54,7,0.005841703755277117,3.3780710960254404e-13,0.000014730845758442348
3.54,8,0.0038233443006634154,9.364325720598265e-15,5.0042599798348165e-6
3.54,9,0.002638092180116395,2.8849171523705523e-16,1.8387154765516392e-6
3.54,10,0.0018965588221806899,9.693851278088634e-18,7.189850858870822e-7
3.55,2,0.5,3.582308330486175e-8,0.0004275429675954192
3.55,3,0.1,1.072525244044888e-6,0.0028701491406278703
3.55,4,0.03653726559926414,3.317544281093272e-8,0.000741825502444798
3.55,5,0.017346203222173808,6.49615421186739e-10,0.0001767078888370972
3.55,6,0.009578428015559567,1.3813191123700559e-11,0.000047941235653519004
3.55,7,0.005841703755277117,3.37527401734236e-13,0.000014737164035021238
3.55,8,0.0038233443006634154,9.359250225296286e-15,5.006222847677728e-6
3.55,9,0.002638092180116395,2.883838160146157e-16,1.8393537120727207e-6
3.55,10,0.0018965588221806899,9.691244641399184e-18,7.192038184395765e-7
3.56,2,0.5,3.336450034012876e-8,0.00041388584435891483
3.56,3,0.1,1.0573818597129364e-6,0.0028578473716995116
3.56,4,0.03653726559926414,3.300352350649253e-8,0.0007414212504123609
3.56,5,0.017346203222173808,6.480150348286002e-10,0.0001767523712008107
3.56,6,0.009578428015559567,1.379438963990776e-11,0.00004796149198730405
3.56,7,0.005841703755277117,3.3724713742694014e-13,0.000014743497393291194
3.56,8,0.0038233443006634154,9.35416317524391e-15,5.008190912033817e-6
3.56,9,0.002638092180116395,2.882756529484686e-16,1.8399937114174067e-6
3.56,10,0.0018965588221806899,9.688631355597107e-18,7.194231678224781e-7
3.57,2,0.5,3.1068438686882434e-8,0.00040062358864253556
3.57,3,0.1,1.0424105932202554e-6,0.0028455464813833316
3.57,4,0.03653726559926414,3.28320152691133e-8,0.0007410140916588791
3.57,5,0.017346203222173808,6.464141060192957e-10,0.00017679676478883188
3.57,6,0.009578428015559567,1.3775560967901316e-11,0.00004798178214334889
3.57,7,0.005841703755277117,3.369663184519245e-13,0.000014749845810231086
3.57,8,0.0038233443006634154,9.349064592276905e-15,5.010164169965901e-6
3.57,9,0.002638092180116395,2.881672263658053e-16,1.840635474259456e-6
3.57,10,0.0018965588221806899,9.686011426439832e-18,7.196431340302409e-7
3.58,2,0.5,2.8924600768171732e-8,0.00038774624236886056
3.58,3,0.1,1.027610196781969e-6,0.0028332468498552758
3.58,4,0.03653726559926414,3.266092096270869e-8,0.0007406040204722781
3.58,5,0.017346203222173808,6.44812658287467e-10,0.00017684106809512558
3.58,6,0.009578428015559567,1.3756705288972336e-11,0.00004800210593669311
3.58,7,0.005841703755277117,3.366849465828709e-13,0.000014756209262757519
3.58,8,0.0038233443006634154,9.343954498272051e-15,5.012142618527751e-6
3.58,9,0.002638092180116395,2.8805853659452816e-16,1.841279000271474e-6
3.58,10,0.0018965588221806899,9.683384859698347e-18,7.198637170572492e-7
3.59,2,0.5,2.6923310445494158e-8,0.00037524404985185696
3.59,3,0.1,1.0129794199465475e-6,0.0028209488567818367
3.59,4,0.03653726559926414,3.249024341818753e-8,0.0007401910312242801
3.59,5,0.017346203222173808,6.432107151143349e-10,0.00017688527961334325
3.59,6,0.009578428015559567,1.3737822784474343e-11,0.000048022463182001903
3.59,7,0.005841703755277117,3.3640302359585646e-13,0.000014762587727724885
3.59,8,0.0038233443006634154,9.338832915146992e-15,5.014126254764073e-6
3.59,9,0.002638092180116395,2.879495839632491e-16,1.8419242891249056e-6
3.59,10,0.0018965588221806899,9.68075166115718e-18,7.200849168978154e-7
3.5999999999999996,2,0.5,2.5055477609536673e-8,0.0003631074552430234
3.5999999999999996,3,0.1,9.985170098323122e-7,0.002808652881286569
3.5999999999999996,4,0.03653726559926414,3.231998543346074e-8,0.0007397751183707438
3.5999999999999996,5,0.017346203222173808,6.416082999331663e-10,0.0001769293978368511
3.5999999999999996,6,0.009578428015559567,1.37189136358204e-11,0.00004804285369356717
3.5999999999999996,7,0.005841703755277117,3.361205512693348e-13,0.000014768981181925391
3.5999999999999996,8,0.0038233443006634154,9.333699864860067e-15,5.016115075710516e-6
3.5999999999999996,9,0.002638092180116395,2.878403688012881e-16,1.8425713404900392e-6
3.5999999999999996,10,0.0018965588221806899,9.678111836614383e-18,7.203067335461801e-7
3.61,2,0.5,2.3312564651947808e-8,0.00035132709995913615
3.61,3,0.1,9.842217113610577e-7,0.0027963593019167425
3.61,4,0.03653726559926414,3.2150149773450644e-8,0.0007393562764519984
3.61,5,0.017346203222173808,6.400054361287425e-10,0.00017697342125875802
3.61,6,0.009578428015559567,1.3699978024480254e-11,0.000048063277285308786
3.61,7,0.005841703755277117,3.3583753138411766e-13,0.00001477538960208908
3.61,8,0.0038233443006634154,9.32855536941016e-15,5.018109078393656e-6
3.61,9,0.002638092180116395,2.8773089143867105e-16,1.8432201540360008e-6
3.61,10,0.0018965588221806899,9.675465391881505e-18,7.20529166996512e-7
3.6199999999999997,2,0.5,2.1686554726823068e-8,0.000339893820093718
3.6199999999999997,3,0.1,9.700922674887844e-7,0.0027840684966101282
3.6199999999999997,4,0.03653726559926414,3.198073917010264e-8,0.0007389345000931747
3.6199999999999997,5,0.017346203222173808,6.384021470368333e-10,0.00017701734837194356
